tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,jpg_url,dog_breed,prediction_confidence,rating
817536400337801217,2017-01-07 01:00:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,Eugene,None,3352,12674,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,Pug,0.9714,12.0
817423860136083457,2017-01-06 17:33:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,Ken,None,16567,36796,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,Samoyed,0.2014,13.0
817415592588222464,2017-01-06 17:00:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

 ","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,Strudel,None,1065,6045,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Doberman,0.8062,11.0
817171292965273600,2017-01-06 00:49:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,Tebow,None,2223,9385,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,Golden Retriever,0.2955,13.0
817120970343411712,2017-01-05 21:29:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Name a more iconic quartet... I'll wait. 13/10 for all ,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,None,None,2898,13075,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Saluki,0.5688,13.0
817056546584727552,2017-01-05 17:13:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,Chloe,None,1826,9209,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,Kelpie,0.8644,11.0
816816676327063552,2017-01-05 01:20:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,Timber,None,2254,10742,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,Malamute,0.6682,12.0
816697700272001025,2017-01-04 17:27:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,Binky,None,2441,10541,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Chihuahua,0.757,12.0
816450570814898180,2017-01-04 01:05:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13,10,Moose,None,8986,32898,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,None,1.0,13.0
818627210458333184,2017-01-10 01:15:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer,None,8230,23845,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador Retriever,0.3842,13.0
816336735214911488,2017-01-03 17:33:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,None,2164,9248,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Labrador Retriever,0.9193,11.0
821044531881721856,2017-01-16 17:20:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor ,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12,10,Flash,None,2526,13579,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old English Sheepdog,0.148,12.0
820749716845686786,2017-01-15 21:49:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution ,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13,10,Sunny,None,10950,33842,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,Golden Retriever,0.838,13.0
820690176645140481,2017-01-15 17:52:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The floofs have been released I repeat the floofs have been released. 84/70 ,"https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1",84,70,None,None,3555,13080,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,West Highland White Terrier,0.8721,12.0
820314633777061888,2017-01-14 17:00:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

 ","https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",14,10,None,None,626,3578,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon Setter,0.9407,14.0
820078625395449857,2017-01-14 01:22:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I've never wanted to go to a camp more in my entire life. 12/10 for all on board ,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",12,10,None,None,6930,21242,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,None,1.0,12.0
819711362133872643,2017-01-13 01:03:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Howie. He just bloomed. 11/10 revolutionary af ,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11,10,Howie,None,3466,14441,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,Toy Poodle,0.022,11.0
819588359383371776,2017-01-12 16:54:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy ,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13,10,Jazzy,None,2173,10264,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,0.5479,13.0
819347104292290561,2017-01-12 00:55:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously ,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12,10,Anna,None,1333,7746,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,0.9091,12.0
819227688460238848,2017-01-11 17:01:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,Finn,None,7376,24788,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border Terrier,0.4825,12.0
816091915477250048,2017-01-03 01:20:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,Comet,None,2382,9604,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,Pomeranian,0.9673,12.0
813112105746448384,2016-12-25 20:00:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,Toby,None,3057,11138,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,Pembroke,0.1407,12.0
813081950185472002,2016-12-25 18:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,Baron,None,3071,10641,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,Doberman,0.91,11.0
813066809284972545,2016-12-25 17:00:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr,None,2155,8579,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,Toy Terrier,0.7764,12.0
813051746834595840,2016-12-25 16:00:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,Bauer,None,8127,22581,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,Golden Retriever,0.9148,13.0
812781120811126785,2016-12-24 22:04:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,10,Swagger,None,2116,8170,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,Bull Mastiff,0.9893,10.0
812709060537683968,2016-12-24 17:18:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,10,Brandi,None,1589,7133,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish Setter,0.3269,12.0
812503143955202048,2016-12-24 03:40:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
 ","https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1",13,10,None,None,1359,6558,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,None,1.0,13.0
812466873996607488,2016-12-24 01:16:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,10,Mary,None,2133,8613,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,Great Dane,0.0782,12.0
812372279581671427,2016-12-23 19:00:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13,10,Moe,None,4069,14754,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,Golden Retriever,0.7849,13.0
811985624773361665,2016-12-22 17:23:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,Ted,None,1554,7818,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire Bullterrier,0.6106,11.0
811744202451197953,2016-12-22 01:24:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Halo. She likes watermelon. 13/10 ,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,10,Halo,None,1789,8138,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,Pekinese,0.3861,13.0
811627233043480576,2016-12-21 17:39:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,10,Augie,None,3480,13804,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,Beagle,0.3963,10.0
810984652412424192,2016-12-19 23:06:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
 ","https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1",24,7,Sam,None,1588,5750,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,Golden Retriever,0.8713,24.0
810896069567610880,2016-12-19 17:14:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11,10,Hunter,None,1987,9759,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,Flat Coated Retriever,0.8208,11.0
813157409116065792,2016-12-25 23:00:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,10,Layla,None,2460,8350,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,Pembroke,0.0706,12.0
815990720817401858,2017-01-02 18:38:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

 ","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack,None,1158,5379,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,Chihuahua,0.4288,11.0
815736392542261248,2017-01-02 01:48:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi,None,2509,10588,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,Border Collie,0.5489,11.0
815639385530101762,2017-01-01 19:22:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,None,1822,8845,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,German Shepherd,0.818,12.0
815390420867969024,2017-01-01 02:53:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy New Year from the squad! 13/10 for all ,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13,10,None,None,4211,11136,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,None,1.0,13.0
814638523311648768,2016-12-30 01:05:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,None,3003,12144,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,Golden Retriever,0.6508,12.0
814530161257443328,2016-12-29 17:54:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,None,2056,9328,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,Miniature Poodle,0.6269,12.0
814153002265309185,2016-12-28 16:56:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,None,9634,30972,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,Golden Retriever,0.4901,12.0
813812741911748608,2016-12-27 18:24:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary,None,15518,39126,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,French Bulldog,0.7091,14.0
813800681631023104,2016-12-27 17:36:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sky. She's learning how to roll her R's. 12/10 cultured af ,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,None,1953,8986,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,Malamute,0.5012,12.0
813217897535406080,2016-12-26 03:00:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is Atlas. He went all out this year. 13/10 downright magical af ,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas,None,8080,20127,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,Samoyed,0.906,13.0
813187593374461952,2016-12-26 01:00:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,10,None,None,4835,21370,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,Golden Retriever,0.8882,13.0
813172488309972993,2016-12-26 00:00:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eleanor. She winks like she knows many things that you don't. 12/10 ,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,Eleanor,None,2119,10050,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,Golden Retriever,0.0262,12.0
813142292504645637,2016-12-25 22:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13,10,None,None,2614,9066,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,Beagle,0.8487,13.0
821149554670182400,2017-01-17 00:18:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Luca. He got caught howling. H*ckin embarrassed. 12/10 ,https://twitter.com/dog_rates/status/821149554670182400/video/1,12,10,Luca,None,2222,9353,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German Shepherd,0.5159,12.0
829141528400556032,2017-02-08 01:35:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly ,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12,10,Malcolm,None,8122,26113,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,Golden Retriever,0.5731,12.0
829011960981237760,2017-02-07 17:00:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home ,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13,10,Dexter,None,17752,56421,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,Boxer,0.3122,13.0
828770345708580865,2017-02-07 01:00:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus ,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13,10,Alfie,None,6443,27223,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,Chesapeake Bay Retriever,0.0339,13.0
828708714936930305,2017-02-06 20:55:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet ,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10,10,Fiona,None,12301,39007,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,Mexican Hairless,0.0084,10.0
828650029636317184,2017-02-06 17:02:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace ","https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14,10,one,None,1474,10120,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,Golden Retriever,0.6492,14.0
828409743546925057,2017-02-06 01:07:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! ,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12,10,Mutt,None,1262,6697,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,Toy Poodle,0.018,12.0
828408677031882754,2017-02-06 01:03:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear ,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,Bear,None,1406,8144,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,0.133,12.0
828376505180889089,2017-02-05 22:55:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well ",https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,Beebop,None,1165,7872,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American Staffordshire Terrier,0.5231,13.0
828372645993398273,2017-02-05 22:40:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 ,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,Alexander,None,3218,13344,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,Malamute,0.663,12.0
828046555563323392,2017-02-05 01:04:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 ,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13,10,Sailer,None,3141,12540,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,None,1.0,13.0
828011680017821696,2017-02-04 22:45:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously ,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11,10,Brutus,None,2353,11048,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American Staffordshire Terrier,0.9367,11.0
